code,year,total,GDP,perGDP,population,perCapita
350400,2019,35.6286125177107,3110.1,0.011455777151124,2486450,0.0000143291087766537
350500,2019,69.9063788406477,12103,0.00577595462617927,8782285,0.00000795993056939597
350600,2019,41.2977831939904,5706.6,0.00723684561630224,5054328,0.00000817077625235053
350700,2019,6.51095675682655,2211.8,0.0029437366655333,2680645,0.00000242887691463307
350800,2019,29.1011944796676,3314.5,0.00877996514698073,2723637,0.0000106846817250858
350900,2019,20.7143106205697,3554.6,0.00582746599352099,3146789,0.00000658268178151433
360100,2019,24.5562655998372,7203.5,0.00340893532308422,6255007,0.00000392585741308318
360300,2019,25.6849604023065,1160.3,0.022136482291051,1804805,0.0000142314324274958
360400,2019,52.6015723921337,4026.6,0.013063520685475,4600276,0.0000114344383667705
360700,2019,19.9465083322236,4523.6,0.00440943238399141,8970014,0.00000222368753629856
361100,2019,20.267110687888,3309.7,0.00612354916998157,6491088,0.00000312229793955775
370100,2019,103.715133172999,12027.5,0.00862316634155051,9202432,0.0000112704047335529
370200,2019,49.4102705632153,14920.8,0.00331150277218482,10071722,0.00000490584138077036
370300,2019,83.0473029899514,4402.6,0.0188632405828264,4704138,0.0000176540958173318
370500,2019,55.6954231143647,3620.7,0.0153825014815822,2193518,0.0000253909122762452
370600,2019,57.810357358485,9515.9,0.00607513292053143,7102116,0.00000813987794038918
370800,2019,77.5099609958453,5316.9,0.01457803626095,8357897,0.00000927385932081303
371000,2019,16.7938393946779,3408.2,0.00492748060403672,2906548,0.00000577793292754083
371300,2019,48.6325782126508,5778.5,0.00841612498272057,11018365,0.00000441377447676228
371400,2019,55.7170374349186,3633.1,0.0153359493091075,5611194,0.00000992962236467294
371500,2019,69.3268193350881,2779.9,0.024938601868804,5952128,0.0000116474006162314
371600,2019,138.488645006845,2975.2,0.0465476757888023,3928568,0.000035251685857759
410100,2019,59.9391480397815,12934.7,0.00463398053606048,12600574,0.00000475685853991901
410300,2019,47.3178325743059,5675.2,0.00833765022806348,7056699,0.00000670537776576638
410400,2019,44.1840672583136,2839.3,0.0155616057684336,4987137,0.00000885960567321763
410500,2019,92.9291777581291,2512.1,0.03699262678959,5477614,0.0000169652658544631
410600,2019,11.3113323312086,1107,0.010218005719249,1565973,0.00000722319754632336
410700,2019,33.7744457698182,3464,0.00975012868643714,6251929,0.0000054022439745906
410900,2019,11.8881818238199,1889.5,0.00629170776598036,3772088,0.0000031516183672862
411000,2019,26.9051958169235,3746.8,0.00718084654022725,4379998,0.00000614274157589192
411200,2019,25.9474262415816,1676.4,0.015478063852053,2034872,0.0000127513800580978
411300,2019,24.1653515214553,4555.4,0.005304770496873,9713112,0.00000248791031354887
411500,2019,24.5980589626597,3196.2,0.00769603246438263,6234401,0.00000394553686274908
411600,2019,10.5564761260065,3617,0.0029185723323214,9026015,0.00000116956111041323
420100,2019,127.622354844037,18866.4,0.00676453138086955,12447718,0.0000102526707982971
420200,2019,34.7018012277438,2041.5,0.0169981882085446,2469079,0.0000140545528222239
420300,2019,9.14653920101766,2304.7,0.00396864633185129,3209004,0.00000285027354313602
420500,2019,36.8141301330297,5502.7,0.00669019392898572,3762407,0.00000978472826917176
420600,2019,26.6640528972524,5827.8,0.00457532051498892,5260951,0.00000506829523735394
420700,2019,30.9148662037391,1264.6,0.0244463594842157,1079353,0.0000286420348150597
420800,2019,36.8925581808507,2201,0.0167617256614497,2596927,0.0000142062361324946
420900,2019,42.3980224157212,2777,0.0152675629872961,4270371,0.00000992841662134769
421000,2019,18.765215778163,3008.6,0.00623719197572392,5231180,0.00000358718602268761
421200,2019,25.7767916749077,1875.6,0.0137432243948111,2658316,0.0000096966619750653
421300,2019,4.78470599075164,1328.8,0.00360077211826583,2047923,0.00000233637006408524
430100,2019,32.4538372096605,13966.1,0.00232375804338079,10047914,0.00000322990794006204
430700,2019,25.4624755756614,4274.5,0.00595683134300184,5279102,0.00000482325887540369
431000,2019,21.7665630524402,2980.5,0.00730299045544043,4667134,0.00000466379646533401
431200,2019,8.83747415998598,1877.6,0.00470679279931081,4587594,0.00000192638541248113
440100,2019,112.479388385361,28839,0.00390025272670207,18676605,0.0000060224750903797
440200,2019,34.5267130399428,1563.9,0.0220773150712596,2855131,0.000012092864754697
440300,2019,44.2631934974674,32387.7,0.00136666677465419,17494398,0.00000253013527515879
440400,2019,19.2865378497746,4045.5,0.00476740522797543,2439585,0.00000790566340167471
440500,2019,29.8573072921244,3017.4,0.0098950445059072,5502031,0.00000542659743140749
440600,2019,43.8983219362066,12698.4,0.00345699630947258,9498863,0.00000462142910537889
440700,2019,23.0987641083988,3773.4,0.00612147244087529,4798090,0.00000481415815634947
440800,2019,57.0155013418183,3712.6,0.0153572971345737,6981236,0.00000816696374994605
441200,2019,20.404885723166,2705.1,0.00754311697281653,4113594,0.00000496035479514167
441300,2019,31.6730646940117,5401.2,0.00586407922202691,6042852,0.00000524140996569364
441400,2019,31.0420565427013,1318.2,0.0235488215314075,3873239,0.00000801449550174966
441500,2019,16.4062953663909,1322,0.0124102082953033,2738482,0.00000599101815034422
441700,2019,18.0683629633197,1535,0.0117709204972767,2602959,0.00000694147044318398
441800,2019,22.9597075492821,2032,0.0112990686758278,3969473,0.00000578406945941744
441900,2019,63.0984133676505,11200.3,0.00563363600686147,10466625,0.00000602853483024858
442000,2019,9.50635295805646,3631.3,0.00261789247874217,4418060,0.00000215170300042472
445100,2019,18.0831471281672,1313,0.0137723892826864,2568387,0.00000704066292508379
445200,2019,19.339366951414,2261,0.00855345729828131,5577814,0.00000346719466647938
445300,2019,15.7631843182493,1162.4,0.0135608949744058,2383350,0.00000661387723928473
450100,2019,20.0059162170192,5218.3,0.00383379955483954,8741584,0.00000228859165764685
450200,2019,65.0438707324207,3109.1,0.0209204820470299,4157934,0.0000156433148607988
450300,2019,10.7421992086597,2435.8,0.00441013186988245,4931137,0.00000217844266112657
460100,2019,5.93153909002359,2134.8,0.00277849873057129,2873358,0.00000206432302902165
500000,2019,156.254681041724,29129,0.00536423087101254,32054159,0.0000048747084907679
510100,2019,59.7148349219706,20817.5,0.00286849213027359,20937757,0.00000285201680972659
510300,2019,3.90108612598426,1638.4,0.00238103401244157,2489256,0.00000156716951811476
510600,2019,10.3591473285797,2816.9,0.00367749914039535,3456161,0.00000299729883202191
510700,2019,14.6369904079182,3626.9,0.00403567520690347,4868243,0.00000300662690993818
510800,2019,13.0323789550011,1139.8,0.0114339173144421,2305657,0.00000565234939759085
510900,2019,5.18421427739217,1614.5,0.00321103392839403,2814196,0.00000184216532089171
511400,2019,7.63830744347102,1635.5,0.00467031943960319,2955219,0.00000258468406012245
511500,2019,18.9260429352897,3427.8,0.00552133815721154,4588804,0.00000412439558004432
513300,2019,1.48706633628894,471.9,0.00315123190567693,1107431,0.00000134280721443498
520100,2019,29.8882257669979,4921.2,0.00607336132792773,5987018,0.00000499217235809178
520200,2019,33.1665561998954,1503.6,0.0220580980313217,3031602,0.0000109402738881606
520400,2019,14.3663638023274,1080.9,0.0132911127785432,2470630,0.00000581485847833443
520600,2019,14.3047286517619,1477.2,0.00968367766840095,3298468,0.00000433677957517305
522600,2019,16.4524273816737,1293.1,0.0127232444371462,3758622,0.00000437724979571601
522700,2019,18.0655384552083,1772.2,0.0101938485809775,3494385,0.00000516987637458617
530100,2019,85.6331411299597,7541.4,0.0113550721523802,8460088,0.0000101220154128373
610100,2019,31.9200136497717,11486.5,0.00277891556607946,12183280,0.00000261998522973877
610500,2019,97.4912354619435,2201.1,0.0442920519112914,4688744,0.0000207926121498515
610700,2019,19.9681851021626,1905.5,0.0104792364745015,3211462,0.00000621778651036898
610800,2019,457.756711267883,6543.7,0.0699538046163307,3624750,0.000126286422861682
610900,2019,5.57835791717537,1268.7,0.0043969085813631,2493436,0.00000223721720436192
611000,2019,3.74524459870927,902.6,0.00414939574419374,2041231,0.00000183479704095679
620100,2019,42.1093158664262,3343.5,0.0125943818951477,4359446,0.00000965932732425777
640100,2019,135.875705526025,2535.6,0.053587200475637,2859074,0.0000475243752089051
640200,2019,60.9005503331789,693.3,0.0878415553630158,751389,0.000081050628014489
652900,2019,20.7465330440524,1739.5,0.0119267220718899,2714422,0.00000764307577968805
130000,2018,206429.1187,1,206429.1187,1,206429.1187
140000,2018,87768.4003,1,87768.4003,1,87768.4003
150000,2018,107597.4392,1,107597.4392,1,107597.4392
210000,2018,126261.885,1,126261.885,1,126261.885
220000,2018,35548.32873,1,35548.32873,1,35548.32873
230000,2018,34570.35627,1,34570.35627,1,34570.35627
310000,2018,63609.83468,1,63609.83468,1,63609.83468
320000,2018,161958.1257,1,161958.1257,1,161958.1257
330000,2018,82359.22593,1,82359.22593,1,82359.22593
340000,2018,68823.2963,1,68823.2963,1,68823.2963
350000,2018,62450.92887,1,62450.92887,1,62450.92887
360000,2018,51203.44534,1,51203.44534,1,51203.44534
370000,2018,171526.8673,1,171526.8673,1,171526.8673
410000,2018,99805.67135,1,99805.67135,1,99805.67135
420000,2018,88795.5068,1,88795.5068,1,88795.5068
430000,2018,74807.01573,1,74807.01573,1,74807.01573
440000,2018,152769.617,1,152769.617,1,152769.617
450000,2018,53402.0258,1,53402.0258,1,53402.0258
460000,2018,10543.6547,1,10543.6547,1,10543.6547
500000,2018,35751.4285,1,35751.4285,1,35751.4285
510000,2018,87579.45977,1,87579.45977,1,87579.45977
520000,2018,49161.27069,1,49161.27069,1,49161.27069
530000,2018,60404.08354,1,60404.08354,1,60404.08354
610000,2018,53328.31996,1,53328.31996,1,53328.31996
620000,2018,33487.84246,1,33487.84246,1,33487.84246
630000,2018,17795.98765,1,17795.98765,1,17795.98765
640000,2018,32774.8791,1,32774.8791,1,32774.8791
650000,2018,32774.8791,1,32774.8791,1,32774.8791
110000,2019,30337.46538,1,30337.46538,1,30337.46538
120000,2019,44132.40234,1,44132.40234,1,44132.40234
130000,2019,207202.8662,1,207202.8662,1,207202.8662
140000,2019,93269.26212,1,93269.26212,1,93269.26212
150000,2019,117561.122,1,117561.122,1,117561.122
210000,2019,135144.0323,1,135144.0323,1,135144.0323
220000,2019,36759.37326,1,36759.37326,1,36759.37326
230000,2019,46796.98291,1,46796.98291,1,46796.98291
310000,2019,66943.64069,1,66943.64069,1,66943.64069
320000,2019,173515.8228,1,173515.8228,1,173515.8228
330000,2019,84641.79508,1,84641.79508,1,84641.79508
340000,2019,36347.32654,1,36347.32654,1,36347.32654
350000,2019,66283.52745,1,66283.52745,1,66283.52745
360000,2019,52498.09556,1,52498.09556,1,52498.09556
370000,2019,181784.5181,1,181784.5181,1,181784.5181
410000,2019,97341.13646,1,97341.13646,1,97341.13646
420000,2019,91175.56408,1,91175.56408,1,91175.56408
430000,2019,75925.13387,1,75925.13387,1,75925.13387
440000,2019,151660.0169,1,151660.0169,1,151660.0169
450000,2019,55145.79219,1,55145.79219,1,55145.79219
460000,2019,11245.72744,1,11245.72744,1,11245.72744
500000,2019,36732.99398,1,36732.99398,1,36732.99398
510000,2019,91037.68754,1,91037.68754,1,91037.68754
520000,2019,50099.98658,1,50099.98658,1,50099.98658
530000,2019,63340.64148,1,63340.64148,1,63340.64148
610000,2019,56491.85115,1,56491.85115,1,56491.85115
620000,2019,33347.47793,1,33347.47793,1,33347.47793
630000,2019,17979.11052,1,17979.11052,1,17979.11052
640000,2019,36347.32654,1,36347.32654,1,36347.32654
650000,2019,75911.1272,1,75911.1272,1,75911.1272
